DateKey,Date,Year,Quarter,MonthNumber,Month,YearMonth,FiscalYear,FiscalQuarter
20200410,2020-04-10,2020,Q2,4,April,2020-04,FY2020,FY2020 Q4
20200411,2020-04-11,2020,Q2,4,April,2020-04,FY2020,FY2020 Q4
20200412,2020-04-12,2020,Q2,4,April,2020-04,FY2020,FY2020 Q4
20200413,2020-04-13,2020,Q2,4,April,2020-04,FY2020,FY2020 Q4
20200414,2020-04-14,2020,Q2,4,April,2020-04,FY2020,FY2020 Q4
20200415,2020-04-15,2020,Q2,4,April,2020-04,FY2020,FY2020 Q4
20200416,2020-04-16,2020,Q2,4,April,2020-04,FY2020,FY2020 Q4
20200417,2020-04-17,2020,Q2,4,April,2020-04,FY2020,FY2020 Q4
20200418,2020-04-18,2020,Q2,4,April,2020-04,FY2020,FY2020 Q4
20200419,2020-04-19,2020,Q2,4,April,2020-04,FY2020,FY2020 Q4
20200420,2020-04-20,2020,Q2,4,April,2020-04,FY2020,FY2020 Q4
20200421,2020-04-21,2020,Q2,4,April,2020-04,FY2020,FY2020 Q4
20200422,2020-04-22,2020,Q2,4,April,2020-04,FY2020,FY2020 Q4
20200423,2020-04-23,2020,Q2,4,April,2020-04,FY2020,FY2020 Q4
20200424,2020-04-24,2020,Q2,4,April,2020-04,FY2020,FY2020 Q4
20200425,2020-04-25,2020,Q2,4,April,2020-04,FY2020,FY2020 Q4
20200426,2020-04-26,2020,Q2,4,April,2020-04,FY2020,FY2020 Q4
20200427,2020-04-27,2020,Q2,4,April,2020-04,FY2020,FY2020 Q4
20200428,2020-04-28,2020,Q2,4,April,2020-04,FY2020,FY2020 Q4
20200429,2020-04-29,2020,Q2,4,April,2020-04,FY2020,FY2020 Q4
20200430,2020-04-30,2020,Q2,4,April,2020-04,FY2020,FY2020 Q4
20200501,2020-05-01,2020,Q2,5,May,2020-05,FY2020,FY2020 Q4
20200502,2020-05-02,2020,Q2,5,May,2020-05,FY2020,FY2020 Q4
20200503,2020-05-03,2020,Q2,5,May,2020-05,FY2020,FY2020 Q4
20200504,2020-05-04,2020,Q2,5,May,2020-05,FY2020,FY2020 Q4
20200505,2020-05-05,2020,Q2,5,May,2020-05,FY2020,FY2020 Q4
20200506,2020-05-06,2020,Q2,5,May,2020-05,FY2020,FY2020 Q4
20200507,2020-05-07,2020,Q2,5,May,2020-05,FY2020,FY2020 Q4
20200508,2020-05-08,2020,Q2,5,May,2020-05,FY2020,FY2020 Q4
20200509,2020-05-09,2020,Q2,5,May,2020-05,FY2020,FY2020 Q4
20200510,2020-05-10,2020,Q2,5,May,2020-05,FY2020,FY2020 Q4
20200511,2020-05-11,2020,Q2,5,May,2020-05,FY2020,FY2020 Q4
20200512,2020-05-12,2020,Q2,5,May,2020-05,FY2020,FY2020 Q4
20200513,2020-05-13,2020,Q2,5,May,2020-05,FY2020,FY2020 Q4
20200514,2020-05-14,2020,Q2,5,May,2020-05,FY2020,FY2020 Q4
20200515,2020-05-15,2020,Q2,5,May,2020-05,FY2020,FY2020 Q4
20200516,2020-05-16,2020,Q2,5,May,2020-05,FY2020,FY2020 Q4
20200517,2020-05-17,2020,Q2,5,May,2020-05,FY2020,FY2020 Q4
20200518,2020-05-18,2020,Q2,5,May,2020-05,FY2020,FY2020 Q4
20200519,2020-05-19,2020,Q2,5,May,2020-05,FY2020,FY2020 Q4
20200520,2020-05-20,2020,Q2,5,May,2020-05,FY2020,FY2020 Q4
20200521,2020-05-21,2020,Q2,5,May,2020-05,FY2020,FY2020 Q4
20200522,2020-05-22,2020,Q2,5,May,2020-05,FY2020,FY2020 Q4
20200523,2020-05-23,2020,Q2,5,May,2020-05,FY2020,FY2020 Q4
20200524,2020-05-24,2020,Q2,5,May,2020-05,FY2020,FY2020 Q4
20200525,2020-05-25,2020,Q2,5,May,2020-05,FY2020,FY2020 Q4
20200526,2020-05-26,2020,Q2,5,May,2020-05,FY2020,FY2020 Q4
20200527,2020-05-27,2020,Q2,5,May,2020-05,FY2020,FY2020 Q4
20200528,2020-05-28,2020,Q2,5,May,2020-05,FY2020,FY2020 Q4
20200529,2020-05-29,2020,Q2,5,May,2020-05,FY2020,FY2020 Q4
20200530,2020-05-30,2020,Q2,5,May,2020-05,FY2020,FY2020 Q4
20200531,2020-05-31,2020,Q2,5,May,2020-05,FY2020,FY2020 Q4
20200601,2020-06-01,2020,Q2,6,June,2020-06,FY2020,FY2020 Q4
20200602,2020-06-02,2020,Q2,6,June,2020-06,FY2020,FY2020 Q4
20200603,2020-06-03,2020,Q2,6,June,2020-06,FY2020,FY2020 Q4
20200604,2020-06-04,2020,Q2,6,June,2020-06,FY2020,FY2020 Q4
20200605,2020-06-05,2020,Q2,6,June,2020-06,FY2020,FY2020 Q4
20200606,2020-06-06,2020,Q2,6,June,2020-06,FY2020,FY2020 Q4
20200607,2020-06-07,2020,Q2,6,June,2020-06,FY2020,FY2020 Q4
20200608,2020-06-08,2020,Q2,6,June,2020-06,FY2020,FY2020 Q4
20200609,2020-06-09,2020,Q2,6,June,2020-06,FY2020,FY2020 Q4
20200610,2020-06-10,2020,Q2,6,June,2020-06,FY2020,FY2020 Q4
20200611,2020-06-11,2020,Q2,6,June,2020-06,FY2020,FY2020 Q4
20200612,2020-06-12,2020,Q2,6,June,2020-06,FY2020,FY2020 Q4
20200613,2020-06-13,2020,Q2,6,June,2020-06,FY2020,FY2020 Q4
20200614,2020-06-14,2020,Q2,6,June,2020-06,FY2020,FY2020 Q4
20200615,2020-06-15,2020,Q2,6,June,2020-06,FY2020,FY2020 Q4
